Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
br,manual adega climatizada,,,,,,,,,,,,,,,,
br,manual adega climatizada pdf,,,,,,,,,,,,,,,,
br,manual air fryer,,,,,,70,0,0.00,0.46,,,,"0.35,0.21,0.50,0.50,0.64,0.50,0.50,0.35,0.64,0.78,0.78,0.78",,,
br,manual air fryer electrolux,,,,,,20,0,0.00,0.36,,,,"0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05",,,
br,manual air fryer pdf,,,,,,,,,,,,,,,,
br,manual airfryer,,,,,,140,14,0.00,0.50,176,"Informational, Commercial","AI Overview, Site Links, Reviews, Video, People Also Ask, Related Searches","1.00,0.66,0.52,0.66,0.52,0.42,0.52,0.52,0.52,0.52,0.80,0.52",20,,
br,manual ar condicionado,,,,,,140,9,0.00,0.01,171,Informational,"AI Overview, Image Pack, Video, People Also Ask, Related Searches","0.36,0.12,0.09,0.06,0.12,0.12,0.12,0.29,0.29,0.15,0.15,0.12",90,,
br,manual ar condicionado electrolux,,,,,,320,16,0.00,0.02,103,Informational,"Related Searches, Image Pack, Site Links, Reviews, Video, Video Carousel","0.36,0.36,0.23,0.23,0.36,0.36,0.19,1.00,0.54,0.44,0.36,0.29",20,,
br,manual ar condicionado pdf,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,manual aspirador,,,,,,20,0,0.00,0.33,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,manual aspirador de pó,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,manual aspirador de pó electrolux,,,,,,90,21,0.00,0.32,159,Informational,"Related Searches, Image Pack, Site Links, Reviews, Video, People Also Ask","0.29,0.35,0.29,0.10,0.29,0.00,0.14,0.29,0.18,0.14,0.22,0.14",20,,
br,manual aspirador de pó pdf,,,,,,,,,,,,,,,,
br,manual batedeira,,,,,,,,,,,,,,,,
br,manual batedeira pdf,,,,,,,,,,,,,,,,
br,manual bebedouro,,,,,,20,0,0.00,0.87,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,manual bebedouro pdf,,,,,,,,,,,,,,,,
br,manual cafeteira,,,,,,20,0,0.00,0.34,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,,
br,manual cafeteira pdf,,,,,,,,,,,,,,,,
br,manual cervejeira,,,,,,20,0,0.00,0.33,,,,"0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22",,,
br,manual cervejeira pdf,,,,,,,,,,,,,,,,
br,manual chaleira elétrica,,,,,,,,,,,,,,,,
br,manual chaleira elétrica pdf,,,,,,,,,,,,,,,,
br,manual coifa,,,,,,20,0,0.00,0.33,,,,"0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,,
br,manual coifa pdf,,,,,,,,,,,,,,,,
br,manual cooktop,,,,,,20,0,0.00,0.33,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",,,
br,manual cooktop pdf,,,,,,,,,,,,,,,,
br,manual depurador de ar,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,manual depurador de ar pdf,,,,,,,,,,,,,,,,
br,manual ferro de passar,,,,,,20,0,0.00,0.33,,,,"0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,,
br,manual ferro de passar pdf,,,,,,,,,,,,,,,,
br,manual fogao,,,,,,10,0,0.07,1.00,,,,"0.00,0.00,0.00,0.22,0.00,0.00,0.22,0.11,0.00,1.00,0.00,0.11",,,
br,manual fogão,,,,,,90,7,0.11,1.00,173,Commercial,"Popular Products, Related Searches, Site Links, Reviews, Video","0.64,0.64,0.78,0.64,0.50,0.64,0.64,0.50,0.50,0.78,0.50,0.64",20,,
br,manual fogão electrolux,,,,,,70,0,0.12,0.08,,,,"0.63,0.81,0.63,0.63,0.45,0.63,0.36,0.63,0.45,0.45,0.36,0.45",,,
br,manual fogão pdf,,,,,,,,,,,,,,,,
br,manual forno elétrico,,,,,,20,0,0.00,0.02,,,,"0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22",,,
br,manual forno elétrico pdf,,,,,,,,,,,,,,,,
br,manual freezer,,,,,,20,0,0.00,0.25,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,,
br,manual freezer pdf,,,,,,,,,,,,,,,,
br,manual fritadeira air fryer,,,,,,,,,,,,,,,,
br,manual fritadeira elétrica,,,,,,0,0,0.00,0.33,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,manual fritadeira elétrica pdf,,,,,,,,,,,,,,,,
br,manual geladeira,,,,,,90,16,0.00,0.41,155,"Informational, Commercial","Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches, AI Overview","0.41,0.52,0.41,0.52,0.41,0.41,0.41,0.64,0.52,0.52,0.64,0.64",20,,
br,manual geladeira electrolux,,,,,,720,26,0.12,0.04,109,"Informational, Transactional","Related Searches, AI Overview, Image Pack, Site Links, Reviews, People Also Ask","0.45,0.45,0.45,0.45,0.45,0.45,0.55,0.67,0.67,0.45,0.45,0.36",20,,
br,manual geladeira pdf,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,manual lava e seca,,,,,,20,0,0.00,0.03,,,,"0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66",,,
br,manual lava e seca electrolux,,,,,,70,0,0.13,0.08,,,,"0.63,1.00,1.00,0.63,0.45,0.63,0.63,0.63,0.63,0.45,0.45,0.63",,,
br,manual lava e seca pdf,,,,,,,,,,,,,,,,
br,manual lava louças,,,,,,110,12,0.06,0.84,194,Informational,"Reviews, Video, AI Overview","0.53,0.34,0.21,0.28,0.34,0.34,0.34,0.12,0.43,0.34,0.21,0.21",90,,
br,manual lava louças electrolux,,,,,,170,16,0.13,0.60,156,Informational,"Site Links, Reviews, Video, Related Searches","0.43,0.53,0.35,0.82,0.66,0.82,0.35,0.28,0.43,0.35,0.35,0.43",20,,
br,manual lava louças pdf,,,,,,,,,,,,,,,,
br,manual lava-louças,,,,,,110,0,0.06,0.84,,,,"0.53,0.34,0.21,0.28,0.34,0.34,0.34,0.12,0.43,0.34,0.21,0.21",,,
br,manual lavadora,,,,,,20,0,0.00,0.04,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,manual lavadora de alta pressão,,,,,,70,0,0.06,1.00,,,,"0.45,0.63,0.63,0.81,0.63,0.63,0.81,0.63,0.63,0.63,0.81,0.81",,,
br,manual lavadora de alta pressão pdf,,,,,,,,,,,,,,,,
br,manual lavadora de roupas,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,manual lavadora de roupas pdf,,,,,,,,,,,,,,,,
br,manual lavalouças,,,,,,,,,,,,,,,,
br,manual liquidificador,,,,,,20,0,0.00,0.33,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,manual liquidificador pdf,,,,,,,,,,,,,,,,
br,manual maquina de lavar roupa,,,,,,20,0,0.00,0.02,,,,"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,,
br,manual micro-ondas,,,,,,,,,,,,,,,,
br,manual micro-ondas electrolux,,,,,,0,0,0.00,0.03,,,,"0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,manual micro-ondas pdf,,,,,,,,,,,,,,,,
br,manual microondas,,,,,,20,0,0.00,0.01,,,,"0.00,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,,
br,manual máquina de lavar,,,,,,20,0,0.00,0.03,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,,
br,manual máquina de lavar electrolux,,,,,,170,18,0.15,0.01,169,"Informational, Transactional","AI Overview, Site Links, Video, People Also Ask","0.35,0.35,0.35,0.43,0.29,0.35,0.35,0.43,0.35,0.29,0.35,0.22",20,,
br,manual máquina de lavar pdf,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,manual panela elétrica,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,manual panela elétrica pdf,,,,,,,,,,,,,,,,
br,manual purificador de água,,,,,,,,,,,,,,,,
br,manual purificador de água pdf,,,,,,,,,,,,,,,,
br,manual refrigerador,,,,,,20,0,0.00,0.33,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,manual robô aspirador,,,,,,,,,,,,,,,,
br,manual robô aspirador pdf,,,,,,,,,,,,,,,,
br,manual sanduicheira,,,,,,20,0,0.00,0.33,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,manual sanduicheira pdf,,,,,,,,,,,,,,,,
br,manual secadora de roupas,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,manual secadora de roupas electrolux,,,,,,20,0,0.00,0.33,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,,
br,manual secadora de roupas pdf,,,,,,,,,,,,,,,,
br,manual ventilador,,,,,,40,0,0.00,0.33,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,1.00,0.78",,,
br,manual ventilador pdf,,,,,,,,,,,,,,,,
br,manutenção preventiva air fryer,,,,,,,,,,,,,,,,
br,manutenção preventiva ar condicionado,,,,,,320,16,0.90,0.45,132,Informational,"Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.66,0.66,0.66,0.54,0.54,0.54,0.54,0.54,0.66,0.35,0.44,0.35",90,,
br,manutenção preventiva aspirador de pó,,,,,,,,,,,,,,,,
br,manutenção preventiva fogão,,,,,,,,,,,,,,,,
br,manutenção preventiva geladeira,,,,,,20,0,0.63,0.24,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",,,
br,manutenção preventiva lava e seca,,,,,,,,,,,,,,,,
br,manutenção preventiva lava louças,,,,,,,,,,,,,,,,
br,manutenção preventiva micro-ondas,,,,,,,,,,,,,,,,
br,manutenção preventiva máquina de lavar,,,,,,,,,,,,,,,,
br,manutenção preventiva secadora de roupas,,,,,,,,,,,,,,,,
br,maquina de lavar roupa não centrifuga,,,,,,110,14,0.11,0.08,109,Informational,"People Also Ask, Related Searches, Short Videos, Image Pack, Video, Video Carousel","0.08,0.18,0.03,0.05,0.35,0.23,0.44,0.23,0.18,0.18,0.15,0.11",90,,
br,maquina de lavar roupa não enche de água,,,,,,,,,,,,,,,,
br,maquina de lavar roupa não escoa,,,,,,,,,,,,,,,,
br,maquina de lavar roupa não liga,,,,,,10,0,0.32,0.16,,,,"0.22,0.22,0.33,0.11,0.22,0.22,0.00,0.22,0.00,0.00,0.11,0.22",,,
br,medidas do vão para adega climatizada,,,,,,,,,,,,,,,,
br,medidas do vão para ar condicionado,,,,,,,,,,,,,,,,
br,medidas do vão para bebedouro,,,,,,,,,,,,,,,,
br,medidas do vão para coifa,,,,,,,,,,,,,,,,
br,medidas do vão para cooktop,,,,,,,,,,,,,,,,
br,medidas do vão para depurador de ar,,,,,,,,,,,,,,,,
br,medidas do vão para fogão,,,,,,,,,,,,,,,,
br,medidas do vão para forno elétrico,,,,,,,,,,,,,,,,
br,medidas do vão para geladeira,,,,,,,,,,,,,,,,
br,medidas do vão para lava e seca,,,,,,,,,,,,,,,,
br,medidas do vão para lava louças,,,,,,,,,,,,,,,,
br,medidas do vão para micro-ondas,,,,,,,,,,,,,,,,
br,medidas do vão para máquina de lavar,,,,,,,,,,,,,,,,
br,medidas do vão para purificador de água,,,,,,,,,,,,,,,,
br,medidas do vão para secadora de roupas,,,,,,,,,,,,,,,,
br,micro-ondas com barulho,,,,,,,,,,,,,,,,
br,micro-ondas com barulho o que fazer,,,,,,,,,,,,,,,,
br,micro-ondas dando faísca,,,,,,,,,,,,,,,,
br,micro-ondas dando faísca o que fazer,,,,,,,,,,,,,,,,
br,micro-ondas econômica,,,,,,,,,,,,,,,,
br,micro-ondas electrolux nao liga,,,,,,,,,,,,,,,,
br,micro-ondas gasta muita energia,,,,,,90,18,0.01,0.01,115,Informational,"Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.23,0.42,0.23,0.23,0.14,0.33,0.52,0.42,0.80,0.52,0.80,1.00",90,,
br,micro-ondas não esquenta,,,,,,320,19,0.22,0.08,171,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.00,0.00,0.08,0.00,0.03,0.81,0.00,0.00,0.00,1.00,0.00,0.24",90,,
br,micro-ondas não esquenta o que fazer,,,,,,0,0,0.00,0.01,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,micro-ondas não liga,,,,,,90,18,0.29,0.02,106,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",90,,
br,micro-ondas não liga o que fazer,,,,,,,,,,,,,,,,
br,micro-ondas prato não gira,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,micro-ondas prato não gira o que fazer,,,,,,,,,,,,,,,,
br,microondas dando faísca,,,,,,,,,,,,,,,,
br,microondas não esquenta,,,,,,3600,29,0.22,0.08,163,Informational,"Related Searches, Short Videos, AI Overview, Reviews, Video, People Also Ask","0.66,0.81,1.00,0.81,0.53,0.53,0.66,0.53,0.81,0.53,0.66,0.53",90,,
br,microondas não liga,,,,,,720,20,0.25,0.04,5500000,Informational,"Short Videos, Video, Video Carousel, People Also Ask, Related Searches","0.55,0.67,0.67,0.55,0.45,0.45,0.55,0.55,0.67,0.76,1.00,1.00",90,,
br,microondas prato não gira,,,,,,140,29,0.07,0.05,165,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Video","0.80,0.53,0.65,0.53,0.42,0.42,0.42,0.42,0.42,0.34,0.34,0.42",90,,
br,motor ventilador,,,,,,1600,11,0.05,0.94,190,Informational,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.44,0.27,0.36,0.36,0.44,0.44,0.44,0.80,0.66,0.44,0.52,0.44",20,,
br,motor ventilador original,,,,,,,,,,,,,,,,
br,motor ventilador preco,,,,,,,,,,,,,,,,
br,máquina de lavar econômica,,,,,,20,0,0.11,1.00,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.21,0.14,0.21",,,
br,máquina de lavar electrolux nao liga,,,,,,,,,,,,,,,,
br,máquina de lavar fazendo barulho,,,,,,170,17,0.46,0.03,95,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Reviews, Video, Video Carousel","0.65,0.53,0.80,0.53,0.26,0.42,0.53,0.53,0.53,0.80,0.80,0.42",90,,
br,máquina de lavar fazendo barulho o que fazer,,,,,,,,,,,,,,,,
br,máquina de lavar gasta muita energia,,,,,,260,18,0.06,0.01,107,Informational,"Related Searches, AI Overview, Site Links, Video, Video Carousel, People Also Ask","0.35,0.29,0.43,0.54,0.43,0.54,0.43,0.43,0.81,0.43,1.00,0.81",20,,
br,máquina de lavar não bate,,,,,,170,29,0.37,0.07,177,Informational,"Short Videos, AI Overview, Video, People Also Ask, Related Searches","0.53,0.66,0.53,0.43,0.43,0.35,0.43,0.53,0.43,0.35,0.35,0.35",90,,
br,máquina de lavar não bate o que fazer,,,,,,,,,,,,,,,,
br,máquina de lavar não centrifuga,,,,,,1000,20,0.15,0.07,107,"Informational, Transactional","Short Videos, Reviews, Video, Video Carousel, People Also Ask, Related Searches","0.36,0.41,0.41,0.36,0.41,0.36,0.54,0.36,0.54,0.41,0.54,0.54",90,,
br,máquina de lavar não centrifuga o que fazer,,,,,,20,0,0.28,0.14,,,,"0.71,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,,
br,máquina de lavar não enche de água,,,,,,720,18,0.29,0.08,99,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.81,0.81,0.81,0.54,0.67,0.54,0.44,0.54,0.54,0.44,0.44,0.67",90,,
br,máquina de lavar não enche de água o que fazer,,,,,,,,,,,,,,,,
br,máquina de lavar não escoa,,,,,,,,,,,,,,,,
br,máquina de lavar não escoa o que fazer,,,,,,,,,,,,,,,,
br,máquina de lavar não liga,,,,,,320,30,0.41,0.07,159,Informational,"Reviews, Video, People Also Ask, Related Searches, Short Videos, AI Overview","0.54,0.54,0.44,0.54,0.44,0.54,0.44,0.54,1.00,0.81,0.66,1.00",90,,
br,máquina de lavar não liga o que fazer,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,máquina de lavar parou no meio do ciclo,,,,,,,,,,,,,,,,
br,máquina de lavar parou no meio do ciclo o que fazer,,,,,,,,,,,,,,,,
br,máquina de lavar tambor não gira,,,,,,,,,,,,,,,,
br,máquina de lavar tambor não gira o que fazer,,,,,,,,,,,,,,,,
br,máquina de lavar travada,,,,,,10,0,0.44,0.11,,,,"0.40,0.00,0.20,0.40,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.40",,,
br,máquina de lavar travada o que fazer,,,,,,,,,,,,,,,,
br,máquina de lavar vazando água,,,,,,140,17,0.28,0.08,161,Informational,"Reviews, Video, Video Carousel, People Also Ask, Related Searches, Short Videos","0.22,0.22,0.43,0.35,0.22,0.22,0.35,0.22,0.29,0.66,0.22,0.22",90,,
br,máquina de lavar vazando água o que fazer,,,,,,,,,,,,,,,,
br,o que dá para fazer no air fryer,,,,,,20,0,0.00,0.39,,,,"0.00,0.00,1.00,0.75,0.75,0.50,0.00,0.00,0.50,0.50,0.50,0.50",,,
br,o que dá para fazer no cooktop,,,,,,,,,,,,,,,,
br,o que dá para fazer no fogão,,,,,,,,,,,,,,,,
br,o que dá para fazer no forno elétrico,,,,,,20,0,0.00,0.03,,,,"0.09,0.09,0.09,0.09,0.09,0.09,0.19,0.09,0.09,0.09,0.19,0.09",,,
br,o que dá para fazer no fritadeira elétrica,,,,,,,,,,,,,,,,
br,o que dá para fazer no micro-ondas,,,,,,10,0,0.03,0.07,,,,"0.00,0.00,0.00,0.00,0.20,0.00,0.00,1.00,1.00,0.40,0.00,0.20",,,
br,o que dá para fazer no panela elétrica,,,,,,,,,,,,,,,,
br,o que significa erro adega climatizada,,,,,,,,,,,,,,,,
br,o que significa erro air fryer,,,,,,,,,,,,,,,,
br,o que significa erro ar condicionado,,,,,,,,,,,,,,,,
br,o que significa erro aspirador de pó,,,,,,,,,,,,,,,,
br,o que significa erro coifa,,,,,,,,,,,,,,,,
br,o que significa erro cooktop,,,,,,,,,,,,,,,,
br,o que significa erro fogão,,,,,,,,,,,,,,,,
br,o que significa erro forno elétrico,,,,,,,,,,,,,,,,
br,o que significa erro freezer,,,,,,,,,,,,,,,,
br,o que significa erro geladeira,,,,,,,,,,,,,,,,
br,o que significa erro lava e seca,,,,,,,,,,,,,,,,
br,o que significa erro lava louças,,,,,,,,,,,,,,,,
br,o que significa erro micro-ondas,,,,,,,,,,,,,,,,
br,o que significa erro máquina de lavar,,,,,,,,,,,,,,,,
br,o que significa erro purificador de água,,,,,,,,,,,,,,,,
br,o que significa erro secadora de roupas,,,,,,,,,,,,,,,,
br,onde comprar peça de adega climatizada,,,,,,,,,,,,,,,,
br,onde comprar peça de air fryer,,,,,,,,,,,,,,,,
br,onde comprar peça de ar condicionado,,,,,,,,,,,,,,,,
br,onde comprar peça de aspirador de pó,,,,,,,,,,,,,,,,
br,onde comprar peça de batedeira,,,,,,,,,,,,,,,,
br,onde comprar peça de bebedouro,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,onde comprar peça de cafeteira,,,,,,,,,,,,,,,,
br,onde comprar peça de coifa,,,,,,,,,,,,,,,,
br,onde comprar peça de cooktop,,,,,,,,,,,,,,,,
br,onde comprar peça de depurador de ar,,,,,,,,,,,,,,,,
br,onde comprar peça de ferro de passar,,,,,,,,,,,,,,,,
br,onde comprar peça de fogão,,,,,,,,,,,,,,,,
br,onde comprar peça de forno elétrico,,,,,,,,,,,,,,,,
br,onde comprar peça de freezer,,,,,,,,,,,,,,,,
br,onde comprar peça de geladeira,,,,,,30,0,0.15,0.97,,,,"1.00,0.20,0.20,0.40,0.40,0.80,0.60,0.40,0.80,0.40,0.40,0.40",,,
br,onde comprar peça de lava e seca,,,,,,,,,,,,,,,,
br,onde comprar peça de lava louças,,,,,,,,,,,,,,,,
br,onde comprar peça de lavadora de alta pressão,,,,,,,,,,,,,,,,
br,onde comprar peça de liquidificador,,,,,,,,,,,,,,,,
br,onde comprar peça de micro-ondas,,,,,,,,,,,,,,,,
br,onde comprar peça de máquina de lavar,,,,,,50,0,0.15,0.91,,,,"0.27,0.45,0.63,0.45,0.36,0.45,0.45,0.36,0.45,1.00,0.27,0.36",,,
br,onde comprar peça de purificador de água,,,,,,,,,,,,,,,,
br,onde comprar peça de robô aspirador,,,,,,,,,,,,,,,,
br,onde comprar peça de secadora de roupas,,,,,,,,,,,,,,,,
br,onde comprar peça de ventilador,,,,,,0,0,0.00,0.99,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,onde doar ar condicionado usada,,,,,,,,,,,,,,,,
br,onde doar fogão usada,,,,,,,,,,,,,,,,
br,onde doar freezer usada,,,,,,,,,,,,,,,,
br,onde doar geladeira usada,,,,,,20,0,0.46,0.61,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",,,
br,onde doar micro-ondas usada,,,,,,,,,,,,,,,,
br,onde doar máquina de lavar usada,,,,,,,,,,,,,,,,
br,orçamento conserto air fryer,,,,,,,,,,,,,,,,
br,orçamento conserto ar condicionado,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,orçamento conserto aspirador de pó,,,,,,,,,,,,,,,,
br,orçamento conserto coifa,,,,,,,,,,,,,,,,
br,orçamento conserto cooktop,,,,,,,,,,,,,,,,
br,orçamento conserto fogão,,,,,,,,,,,,,,,,
br,orçamento conserto forno elétrico,,,,,,,,,,,,,,,,
br,orçamento conserto freezer,,,,,,,,,,,,,,,,
br,orçamento conserto geladeira,,,,,,20,0,0.92,0.61,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,,
br,orçamento conserto lava e seca,,,,,,,,,,,,,,,,
br,orçamento conserto lava louças,,,,,,,,,,,,,,,,
br,orçamento conserto micro-ondas,,,,,,,,,,,,,,,,
br,orçamento conserto máquina de lavar,,,,,,0,0,0.82,0.88,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,orçamento conserto purificador de água,,,,,,,,,,,,,,,,
br,orçamento conserto secadora de roupas,,,,,,,,,,,,,,,,
br,panela elétrica não esquenta,,,,,,0,0,0.00,0.33,,,,"0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",,,
br,panela elétrica não liga,,,,,,10,0,0.00,0.33,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.27",,,
br,peça de reposição adega climatizada,,,,,,,,,,,,,,,,
br,peça de reposição air fryer,,,,,,,,,,,,,,,,
br,peça de reposição ar condicionado,,,,,,,,,,,,,,,,
br,peça de reposição aspirador de pó,,,,,,,,,,,,,,,,
br,peça de reposição batedeira,,,,,,,,,,,,,,,,
br,peça de reposição bebedouro,,,,,,,,,,,,,,,,
br,peça de reposição cafeteira,,,,,,,,,,,,,,,,
br,peça de reposição coifa,,,,,,,,,,,,,,,,
br,peça de reposição cooktop,,,,,,,,,,,,,,,,
br,peça de reposição depurador de ar,,,,,,,,,,,,,,,,
br,peça de reposição ferro de passar,,,,,,,,,,,,,,,,
br,peça de reposição fogão,,,,,,,,,,,,,,,,
br,peça de reposição forno elétrico,,,,,,,,,,,,,,,,
br,peça de reposição freezer,,,,,,,,,,,,,,,,
br,peça de reposição geladeira,,,,,,,,,,,,,,,,
br,peça de reposição lava e seca,,,,,,,,,,,,,,,,
br,peça de reposição lava louças,,,,,,,,,,,,,,,,
br,peça de reposição lavadora de alta pressão,,,,,,,,,,,,,,,,
br,peça de reposição liquidificador,,,,,,,,,,,,,,,,
br,peça de reposição micro-ondas,,,,,,,,,,,,,,,,
br,peça de reposição máquina de lavar,,,,,,,,,,,,,,,,
br,peça de reposição purificador de água,,,,,,,,,,,,,,,,
br,peça de reposição robô aspirador,,,,,,,,,,,,,,,,
br,peça de reposição secadora de roupas,,,,,,,,,,,,,,,,
br,peça de reposição ventilador,,,,,,,,,,,,,,,,
br,peça original electrolux,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,placa eletrônica máquina de lavar,,,,,,,,,,,,,,,,
br,placa eletrônica máquina de lavar compativel,,,,,,,,,,,,,,,,
br,placa eletrônica máquina de lavar original,,,,,,,,,,,,,,,,
br,placa eletrônica máquina de lavar preco,,,,,,,,,,,,,,,,
br,por que air fryer com cheiro de queimado,,,,,,,,,,,,,,,,
br,por que air fryer desligando sozinha,,,,,,,,,,,,,,,,
br,por que air fryer não esquenta,,,,,,,,,,,,,,,,
br,por que air fryer não liga,,,,,,,,,,,,,,,,
br,por que ar condicionado com cheiro,,,,,,,,,,,,,,,,
br,por que ar condicionado desligando sozinho,,,,,,,,,,,,,,,,
br,por que ar condicionado fazendo barulho,,,,,,,,,,,,,,,,
br,por que ar condicionado luz piscando,,,,,,,,,,,,,,,,
br,por que ar condicionado não gela,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,por que ar condicionado não liga,,,,,,,,,,,,,,,,
br,por que ar condicionado pingando agua,,,,,,,,,,,,,,,,
br,por que aspirador de pó com pouca forca,,,,,,,,,,,,,,,,
br,por que aspirador de pó não liga,,,,,,,,,,,,,,,,
br,por que aspirador de pó não puxa,,,,,,,,,,,,,,,,
