Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
br,refil consul cix06axona,consul,,,,,320,17,0.15,1.00,183,Commercial,"Site Links, Popular Products, Related Searches","0.44,0.36,0.44,0.54,0.36,0.44,0.44,0.36,0.44,0.36,0.36,0.29",20,,
br,refil consul purificador de agua,consul,,,,,320,20,0.12,1.00,162,Transactional,"Site Links, Video, Popular Products, Related Searches, Adwords Middle","0.55,0.36,0.30,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.45,0.45",20,,
br,refrigerador consul 300,consul,,,,,320,26,0.15,1.00,163,Commercial,"Image Pack, Site Links, Video, Image, People Also Ask, Popular Products, Related Searches, Knowledge Panel","0.44,0.29,0.36,1.00,0.66,0.36,0.44,0.54,0.44,0.29,0.29,0.29",20,,
br,refrigerador consul 300 litros,consul,,,,,320,23,0.15,1.00,164,Informational,"Image, People Also Ask, Popular Products, Related Searches, Adwords Middle, Knowledge Panel, Site Links, Reviews","0.54,0.36,0.36,1.00,0.44,0.36,0.44,0.54,0.44,0.29,0.29,0.00",20,,
br,refrigerador consul 386,consul,,,,,320,27,0.18,1.00,162,Informational,"Image Pack, Site Links, Related Searches, Knowledge Panel, Video, Video Carousel, People Also Ask, Popular Products, AI Overview","0.36,0.30,0.36,0.36,0.30,0.30,0.36,0.16,0.10,0.10,0.10,0.06",20,,
br,refrigerador consul 386 litros inox,consul,,,,,320,21,0.19,1.00,190,Informational,"Video, Popular Products, Knowledge Panel, Image, Video Carousel, People Also Ask, Related Searches, Image Pack, Site Links","0.66,0.35,0.54,0.66,0.54,0.54,0.66,0.44,0.44,0.28,0.28,0.28",20,,
br,refrigerador consul 410 litros inox,consul,,,,,320,22,0.17,1.00,163,Informational,"Adwords Bottom, People Also Ask, Popular Products, Related Searches, Knowledge Panel, Site Links, Video","0.29,0.23,0.23,0.29,0.36,0.54,0.67,0.54,0.54,0.29,0.29,0.15",20,,
br,refrigerador crd37 consul,consul,,,,,320,12,0.12,1.00,161,Informational,"Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview","0.00,0.04,0.03,0.00,0.00,0.00,0.36,0.00,0.81,0.81,0.00,0.00",20,,
br,rele da geladeira consul,consul,,,,,320,26,0.04,1.00,168,Informational,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack","0.54,0.44,0.44,0.54,0.54,0.81,0.54,1.00,0.54,0.44,0.66,0.54",20,,
br,resistência da geladeira consul,consul,,,,,320,16,0.06,1.00,163,Informational,"Video, Video Carousel, Related Searches, Image Pack, Site Links, Reviews, People Also Ask, Popular Products, AI Overview","0.43,0.54,0.54,0.54,0.66,0.81,0.66,1.00,0.81,0.54,0.66,0.54",20,,
br,sensor de degelo da consul,consul,,,,,320,20,0.03,1.00,165,Informational,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.44,0.44,0.54,0.44,0.44,0.54,0.36,0.44,0.54,0.54,0.54,0.54",20,,
br,sensor de geladeira consul,consul,,,,,320,10,0.04,1.00,167,"Informational, Commercial","Image Pack, Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Video, Adwords Bottom","0.66,0.66,0.54,0.54,0.66,0.44,0.54,0.54,0.66,0.44,0.44,0.44",20,,
br,supermercado consul ideal,consul,,,,,320,10,0.00,0.04,160,"Informational, Transactional","Video, People Also Ask, Related Searches, Knowledge Panel, Image Pack, Site Links, Reviews","0.81,0.66,0.43,0.66,0.66,0.66,0.81,0.81,0.54,0.81,1.00,0.81",20,,
br,tampa congelador geladeira consul,consul,,,,,320,31,0.04,0.46,195,Commercial,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.14,0.14,0.14,0.17,0.26,0.17,0.21,0.26,0.39,0.59,1.00,1.00",20,,
br,tampa do congelador geladeira consul,consul,,,,,320,25,0.04,0.46,199,"Informational, Commercial","AI Overview, Image Pack, Site Links, People Also Ask, Popular Products","0.17,0.17,0.21,0.17,0.21,0.21,0.21,0.26,0.39,0.59,1.00,1.00",20,,
br,ventilador da geladeira consul frost free,consul,,,,,320,16,0.03,1.00,161,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.44,0.44,0.35,0.35,0.35,0.44,0.44,0.66,0.81,0.81,0.81,1.00",20,,
br,ventilador geladeira consul frost free,consul,,,,,320,16,0.03,1.00,187,Informational,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack","0.54,0.43,0.43,0.54,0.54,0.66,0.54,0.81,0.66,0.66,0.81,1.00",20,,
br,acessorios para geladeira consul,consul,,,,,260,20,0.05,1.00,201,Commercial,"Site Links, People Also Ask, Popular Products, Related Searches, Local Pack, Image Pack","0.66,0.43,0.43,0.54,0.43,0.43,0.54,0.81,0.66,0.35,0.43,0.43",20,,
br,consular electronic application center ceac,consul,,,,,320,60,0.54,0.17,0,Navigational,"Site Links, Video, People Also Ask, Related Searches","0.67,0.44,1.00,0.29,0.19,0.15,0.29,0.23,0.29,0.12,0.15,0.19",20,,
br,consulate general of the people's republic of china,consul,,,,,320,48,0.00,0.09,138,Informational,"Video, People Also Ask, Related Searches, AI Overview, Reviews","0.66,0.44,0.54,0.44,0.00,0.00,0.00,0.54,0.54,0.54,0.54,0.44",90,,
br,consull,consul,,,,,320,50,1.58,1.00,190,Navigational,"Video Carousel, People Also Ask, Related Searches, Adwords Middle, AI Overview, Knowledge Panel, Site Links, Video","0.45,0.10,0.36,0.16,0.13,0.10,0.20,0.13,0.16,0.20,0.24,0.20",20,,
br,controle consul ar,consul,,,,,320,17,0.07,1.00,163,"Informational, Commercial","Video Carousel, Popular Products, Related Searches, Reviews, Video, People Also Ask, AI Overview, Image Pack, Site Links","0.20,0.10,0.20,0.08,0.30,0.24,0.30,0.67,0.30,0.24,0.30,0.24",20,,
br,controle do ar consul,consul,,,,,320,22,0.07,1.00,163,"Informational, Transactional","Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Reviews, Video","0.16,0.24,0.20,0.20,0.24,0.24,0.30,0.55,0.36,0.24,0.30,0.24",90,,
br,cooktop consul facilite 4 bocas,consul,,,,,320,21,0.09,1.00,160,Commercial,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.36,0.36,0.54,0.36,0.44,0.44,0.44,0.29,0.44,0.29,0.36,0.36",20,,
br,cooktop da consul 5 bocas,consul,,,,,320,15,0.13,1.00,182,Informational,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.24",20,,
br,cooktop facilite consul 5 bocas,consul,,,,,320,15,0.09,1.00,192,Commercial,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.09,0.09,0.44,0.54,0.36,0.54,0.81,0.36,0.54,0.44,0.54,0.54",20,,
br,cre45mb 399 litros consul,consul,,,,,320,18,0.00,0.00,168,Informational,"Reviews, Video, Adwords Bottom, Related Searches, Site Links","1.00,0.00,0.00,0.00,0.00,0.00",20,,
br,filtro bem estar consul geladeira,consul,,,,,320,20,0.10,1.00,200,Commercial,"Popular Products, Related Searches, Short Videos, Image Pack, Site Links, Video, Video Carousel, People Also Ask","0.54,0.35,0.44,0.35,0.23,0.28,0.28,0.66,0.81,0.81,1.00,1.00",20,,
br,filtro consul bem estar geladeira,consul,,,,,320,20,0.10,1.00,193,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links, Video","0.54,0.35,0.44,0.35,0.54,0.54,0.54,0.66,0.81,0.81,1.00,1.00",20,,
br,filtro de água gelada consul,consul,,,,,320,28,0.14,1.00,177,"Navigational, Transactional","Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos","0.44,0.44,0.44,0.36,0.36,0.44,0.54,0.54,0.54,0.29,0.54,0.44",20,,
br,filtro do bebedouro consul,consul,,,,,320,29,0.14,1.00,175,Informational,"Site Links, Video, People Also Ask, Popular Products, Related Searches, Image Pack","0.04,0.01,0.02,0.04,0.81,1.00,0.66,0.66,0.66,0.54,0.66,0.66",20,,
br,filtro geladeira bem estar consul,consul,,,,,320,22,0.10,1.00,202,"Informational, Commercial","Image Pack, Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches","0.54,0.35,0.44,0.35,0.54,0.54,0.54,0.66,0.81,0.81,1.00,1.00",20,,
br,fogao consul 4 bocas branco,consul,,,,,320,9,0.18,1.00,196,Informational,"Popular Products, Related Searches, Image Pack, Site Links, Video, Image, Video Carousel","0.05,0.41,0.05,0.10,0.07,0.07,0.13,0.10,0.10,0.10,0.16,0.13",20,,
br,fogao inox consul 6 bocas,consul,,,,,320,19,0.16,1.00,172,"Informational, Transactional","Knowledge Panel, Site Links, Video, Video Carousel, Related Searches","0.00,0.00,0.00,0.00,0.36,0.36,1.00,0.55,0.20,0.16,0.24,0.20",20,,
br,fogoes de embutir consul,consul,,,,,320,22,0.07,1.00,164,Commercial,"Site Links, Reviews, Video, Popular Products, Related Searches","0.54,0.44,0.29,0.29,0.44,0.44,0.54,0.29,0.36,0.36,0.36,0.36",20,,
br,fogão 6 bocas consul inox,consul,,,,,320,23,0.16,1.00,168,Informational,"Site Links, Video, People Also Ask, Related Searches, Image Pack","0.24,0.24,0.30,0.24,0.16,0.16,0.45,0.45,0.16,0.08,0.16,0.13",20,,
br,fogão consul 4 bocas menor preço,consul,,,,,320,27,0.11,1.00,167,Transactional,"Site Links, People Also Ask, Popular Products, Related Searches","0.54,0.54,0.54,0.36,0.29,0.29,0.36,0.23,0.23,0.15,0.15,0.19",20,,
br,fogão consul inox 6 bocas,consul,,,,,320,21,0.16,1.00,170,Commercial,"AI Overview, Site Links, Video, Related Searches","0.24,0.30,0.30,0.36,0.24,0.30,0.36,0.36,0.16,0.10,0.20,0.16",20,,
br,fogão consul mesa de vidro 5 bocas,consul,,,,,320,25,0.14,1.00,165,Informational,"Image Pack, Site Links, Video, Image, Popular Products, Related Searches, Knowledge Panel","0.66,0.44,0.44,0.54,0.54,0.66,0.81,0.54,0.54,0.35,0.28,0.44",20,,
br,fogão de embutir consul,consul,,,,,320,24,0.07,1.00,166,Transactional,"Video, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.44,0.36,0.44,0.44,0.44,0.36,0.54,0.29,0.44,0.29,0.29,0.36",20,,
br,fogão inox consul 6 bocas,consul,,,,,320,21,0.11,1.00,171,Commercial,"Image Pack, Site Links, Video, Image, Video Carousel, Related Searches","0.30,0.16,0.36,0.45,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00",20,,
br,forno consul 47 litros,consul,,,,,320,17,0.19,1.00,166,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, Knowledge Panel, Site Links, Video, Image","0.39,0.26,0.32,0.26,0.26,0.32,0.48,0.21,0.17,0.17,0.32,0.39",20,,
br,forno eletrico consul embutir,consul,,,,,320,22,0.23,1.00,167,Transactional,"Site Links, Video, People Also Ask, Popular Products, Related Searches","0.54,0.66,0.54,0.54,0.54,0.44,0.81,0.35,0.28,0.44,0.54,0.44",20,,
br,freezer 2 portas consul,consul,,,,,320,20,0.18,1.00,177,Commercial,"Site Links, Popular Products, Related Searches, AI Overview","0.29,0.36,0.36,0.44,0.54,0.54,0.44,0.54,0.54,0.44,0.44,0.44",20,,
br,freezer 231 litros consul,consul,,,,,320,21,0.21,1.00,161,Informational,"Knowledge Panel, Site Links, Video, Popular Products, Related Searches","0.20,0.20,0.13,0.16,0.16,0.16,0.30,0.45,0.24,0.16,0.16,0.16",20,,
br,freezer 534 litros consul,consul,,,,,320,21,0.25,1.00,164,"Informational, Transactional","Knowledge Panel, Site Links, People Also Ask, Popular Products, Related Searches","0.23,0.35,0.44,0.44,0.44,0.66,0.81,0.81,0.81,0.44,0.44,0.44",20,,
br,freezer consul 2 portas,consul,,,,,320,22,0.18,1.00,192,"Informational, Transactional","Image Pack, Site Links, People Also Ask, Popular Products, Related Searches","0.54,0.29,0.29,0.36,0.44,0.29,0.44,0.44,0.44,0.29,0.29,0.36",20,,
br,freezer consul 246 litros,consul,,,,,320,23,0.19,1.00,166,Commercial,"Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches","0.66,0.54,0.54,0.44,0.44,0.54,1.00,0.81,0.66,0.35,0.23,0.28",20,,
br,freezer consul 309 l,consul,,,,,320,23,0.16,1.00,160,Informational,"Video, Video Carousel, Reviews, People Also Ask, Popular Products, Related Searches, AI Overview, Knowledge Panel, Image Pack, Site Links","0.44,0.35,0.35,0.35,0.44,0.44,0.81,0.81,0.81,0.66,0.54,0.54",20,,
br,freezer consul 310 litros,consul,,,,,320,20,0.14,1.00,180,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.36,0.29,0.23,0.29,0.36,0.36,0.44,0.44,0.36,0.29,0.36,0.36",20,,
br,freezer consul pequeno,consul,,,,,320,24,0.09,1.00,214,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Adwords Middle, Image Pack, Site Links, Video","0.44,0.18,0.35,0.66,0.66,0.66,0.81,0.54,0.81,0.54,0.66,0.66",20,,
br,freezer consul vertical pequeno,consul,,,,,320,25,0.08,1.00,192,Informational,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.54,0.35,0.44,0.44,0.35,0.44,0.44,0.44,0.54,0.44,0.35,0.44",20,,
br,freezer frost free consul vertical,consul,,,,,320,25,0.12,1.00,173,Commercial,"Site Links, Video, Popular Products, Related Searches","0.30,0.16,0.06,0.20,0.24,0.30,0.30,0.45,0.24,0.30,0.45,0.30",20,,
br,freezer vertical consul 121 litros menor preço,consul,,,,,320,19,0.11,1.00,163,Transactional,"People Also Ask, Popular Products, Related Searches, Site Links, Reviews, Image","0.54,0.44,0.44,0.36,0.36,0.36,0.44,0.44,0.44,0.36,0.54,0.54",20,,
br,freezer vertical consul 231 litros menor preço,consul,,,,,320,23,0.15,1.00,163,Commercial,"Related Searches, Site Links, Video, People Also Ask, Popular Products","0.66,0.81,0.54,0.44,0.54,0.28,0.54,0.54,0.54,0.28,0.28,0.23",20,,
br,gavetas da geladeira consul,consul,,,,,320,22,0.03,0.91,162,"Informational, Transactional","Site Links, Video, Adwords Top, People Also Ask, Popular Products, Related Searches, Adwords Middle, AI Overview","0.76,0.67,0.67,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01",20,,
br,geladeira 380 litros consul,consul,,,,,320,25,0.14,1.00,185,Commercial,"Popular Products, Related Searches, Image Pack, Site Links, Video","0.39,0.26,0.26,0.39,0.32,0.32,0.39,0.39,0.39,0.26,0.32,0.26",20,,
br,geladeira consul 261 l,consul,,,,,320,12,0.14,1.00,191,Informational,"AI Overview, Knowledge Panel, Site Links, Video, Video Carousel, Popular Products, Related Searches","0.66,0.54,0.66,0.66,0.54,0.54,0.44,0.35,0.44,0.23,0.28,0.23",20,,
br,geladeira consul 300 litros antiga,consul,,,,,320,22,0.06,1.00,202,"Informational, Commercial","Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.81,0.54,0.66,0.81,0.54,0.54,0.66,0.66,0.66,0.43,0.43,0.54",20,,
br,geladeira consul 333 l,consul,,,,,320,0,0.22,1.00,190,Informational,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel","0.00,0.00,0.00,0.00,0.00,0.05,0.54,1.00,1.00,0.81,0.81,0.81",,,
br,geladeira consul 334 litros frost free,consul,,,,,320,22,0.20,1.00,172,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video","0.28,0.23,0.35,0.28,0.28,0.35,0.54,0.81,1.00,0.66,0.66,0.66",20,,
br,purificador consul agua gelada,consul,,,,,390,26,0.14,1.00,188,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Short Videos, Site Links, Video, Video Carousel","0.44,0.44,0.44,0.54,0.54,0.81,0.81,0.81,0.81,0.66,0.66,0.54",20,,
br,purificador consul cpb33af,consul,,,,,390,26,0.16,1.00,164,Commercial,"Reviews, Video, Video Carousel, People Also Ask, Popular Products, Image Pack, Site Links, Shopping Ads, Related Searches, Adwords Middle","0.37,0.20,0.20,0.16,0.16,0.16,0.25,0.13,0.16,0.11,0.16,0.11",20,,
br,purificador de água consul cpb33,consul,,,,,390,30,0.13,1.00,188,Informational,"Video Carousel, Popular Products, Short Videos, AI Overview, Image Pack, People Also Ask, Related Searches, Site Links, Video","0.16,0.13,0.20,0.20,0.20,0.16,0.30,0.13,0.20,0.08,0.13,0.13",20,,
br,purificador de água consul cpb34af,consul,,,,,390,26,0.16,1.00,193,Commercial,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel","0.39,0.32,0.32,0.32,0.39,0.39,0.48,0.39,0.48,0.32,0.39,0.39",20,,
br,purificador de água consul eletrônico com refrigeração - cpb33af,consul,,,,,390,23,0.21,1.00,169,Informational,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.07,0.05,0.16,0.01,0.13,0.13,0.44,0.13,0.08,0.20,0.16,0.08",20,,
br,refil filtro consul cpc31 original,consul,,,,,390,19,0.12,1.00,185,Commercial,"Site Links, Video, Popular Products, Related Searches, Adwords Middle","0.81,0.81,0.81,0.81,0.81,0.54,0.81,0.54,0.81,0.81,0.81,1.00",20,,
br,refrigerador consul 261 litros,consul,,,,,390,19,0.14,1.00,163,Commercial,"Reviews, Video, People Also Ask, Popular Products, Related Searches, Site Links","0.66,0.54,0.81,0.66,0.66,0.66,0.54,0.36,0.44,0.19,0.23,0.19",20,,
br,refrigerador consul 386 litros,consul,,,,,390,18,0.18,1.00,162,Informational,"Related Searches, Knowledge Panel, Image Pack, Site Links, Video, People Also Ask, Popular Products","0.45,0.36,0.36,0.36,0.30,0.30,0.36,0.16,0.13,0.10,0.08,0.06",20,,
br,refrigerador consul inox 450 litros,consul,,,,,390,20,0.15,1.00,176,Commercial,"Related Searches, AI Overview, Site Links, Video, People Also Ask, Popular Products","0.20,0.20,0.08,0.13,0.10,0.13,0.16,0.16,0.20,0.13,0.20,0.16",20,,
br,rele geladeira consul,consul,,,,,390,23,0.05,1.00,182,"Informational, Transactional","Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.24,0.20,0.36,0.24,0.36,0.36,0.36,0.36,0.30,0.30,0.30,0.36",20,,
br,rele para geladeira consul,consul,,,,,390,21,0.05,1.00,206,"Informational, Commercial","People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Image","0.30,0.16,0.05,0.13,0.30,0.36,0.30,0.45,0.30,0.30,0.30,0.30",20,,
br,site da consul é confiável,consul,,,,,390,35,0.69,1.00,160,"Informational, Commercial","Site Links, Reviews, Video, Adwords Bottom, People Also Ask, Related Searches, AI Overview","0.32,0.26,0.26,0.32,0.32,0.39,0.72,0.32,0.32,0.39,0.32,0.26",20,,
br,tanquinho da consul,consul,,,,,390,22,0.07,1.00,198,"Informational, Commercial","Site Links, People Also Ask, Popular Products, Related Searches, Image Pack","0.44,0.36,0.36,0.36,0.36,0.29,0.44,0.36,0.44,0.44,0.44,0.44",20,,
br,taxa consular para visto americano,consul,,,,,390,28,0.26,0.08,104,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.66,0.54,1.00,0.54,0.44,0.44,0.36,0.44,0.66,0.44,0.44,0.44",90,,
br,top consul,consul,,,,,390,26,0.47,0.12,160,Commercial,"Image Pack, Site Links, Reviews, Video, Popular Products, Related Searches","0.31,0.16,0.20,0.25,0.16,0.37,0.25,0.16,0.11,0.08,0.11,0.08",20,,
br,trocar filtro geladeira consul,consul,,,,,390,26,0.07,1.00,169,"Informational, Transactional","Image Pack, Video, People Also Ask, Related Searches, Short Videos","0.81,0.81,0.66,0.66,0.44,0.35,0.44,0.44,0.35,0.28,0.28,0.23",90,,
br,umidificador consul,consul,,,,,390,27,0.06,1.00,158,Informational,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches, Adwords Middle","0.05,0.05,0.07,0.08,0.08,0.10,0.08,0.36,0.13,0.08,0.08,0.05",20,,
br,umidificador de ar consul,consul,,,,,390,22,0.05,1.00,160,Informational,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.08,0.04,0.07,0.08,0.13,0.13,0.10,0.36,0.20,0.10,0.10,0.07",20,,
br,us consulate brazil,consul,,,,,390,53,0.88,0.05,106,Navigational,"Local Pack, Site Links, Video, People Also Ask, Related Searches","0.66,0.54,1.00,0.66,0.54,0.54,0.44,0.29,0.44,0.23,0.29,0.23",20,,
br,us consulate brazil sao paulo,consul,,,,,390,32,0.55,0.08,109,"Informational, Transactional","Video, People Also Ask, Related Searches, Knowledge Panel, Reviews","0.66,0.81,0.66,0.66,0.81,0.66,0.44,0.44,0.66,0.54,0.54,0.44",70,,
br,us consulate sao paulo,consul,,,,,390,38,0.55,0.08,109,"Informational, Navigational","Reviews, Video, People Also Ask, Related Searches, Knowledge Panel","0.66,0.54,1.00,0.81,1.00,0.81,0.54,0.54,0.81,0.54,0.35,0.44",70,,
br,us consulate sao paulo brasil,consul,,,,,390,34,0.55,0.08,110,"Navigational, Transactional","Knowledge Panel, Reviews, Video, People Also Ask, Related Searches","0.66,0.81,0.66,0.66,0.81,0.66,0.44,0.44,0.66,0.54,0.54,0.44",70,,
br,us consulate sp brazil,consul,,,,,390,52,0.55,0.08,62,"Navigational, Transactional","Knowledge Panel, Reviews, People Also Ask, Related Searches","0.66,0.81,0.66,0.66,0.81,0.66,0.44,0.44,0.66,0.54,0.54,0.44",70,,
br,ar 10000 consul,consul,,,,,320,22,0.17,1.00,164,Informational,"Popular Products, Related Searches, AI Overview, Site Links, People Also Ask","0.11,0.11,0.09,0.14,0.17,0.26,0.26,0.48,0.48,0.26,0.17,0.14",20,,
br,ar cond consul 7500,consul,,,,,320,23,0.08,1.00,185,"Informational, Commercial","Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",20,,
br,ar condicionado 10000 btu consul,consul,,,,,320,14,0.19,1.00,165,"Informational, Commercial","Popular Products, Related Searches, AI Overview, Site Links, Video","0.00,0.00,0.04,0.07,0.00,0.00,0.10,0.29,0.22,0.08,0.00,0.00",20,,
br,ar condicionado 10000 btus janela consul,consul,,,,,320,16,0.21,1.00,160,Transactional,"Popular Products, Related Searches, Image Pack, Site Links, People Also Ask","0.01,0.01,0.05,0.02,0.02,0.02,0.02,0.34,0.55,0.03,0.02,0.01",20,,
br,ar condicionado 12000 inverter consul,consul,,,,,320,22,0.12,1.00,165,Commercial,"Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches","0.00,0.00,0.08,0.08,0.00,0.00,0.16,0.27,0.20,0.10,0.10,0.07",20,,
br,ar condicionado consul 12000 btu,consul,,,,,320,22,0.11,1.00,192,Transactional,"Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links, Reviews, Video","0.04,0.03,0.02,0.04,0.05,0.81,0.08,0.10,1.00,0.06,0.06,0.04",20,,
br,ar condicionado consul 7500 btu,consul,,,,,320,23,0.12,1.00,162,"Informational, Commercial","People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video Carousel","0.04,0.04,0.04,0.30,0.10,0.08,0.08,0.30,1.00,0.13,0.13,0.08",20,,
br,ar condicionado consul 9000 inverter,consul,,,,,320,23,0.10,1.00,112,"Informational, Transactional","Popular Products, Related Searches, Image Pack, Site Links, Video, People Also Ask","0.07,0.05,0.07,0.05,0.08,0.08,0.13,0.20,0.13,0.08,0.08,0.05",20,,
br,ar condicionado consul bivolt,consul,,,,,320,26,0.15,1.00,188,Commercial,"Related Searches, AI Overview, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.08,0.06,0.08,0.13,0.16,0.20,0.16,0.67,1.00,0.16,0.16,0.24",20,,
br,ar condicionado consul manual controle remoto,consul,,,,,320,19,0.00,0.04,162,Informational,"Image Pack, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.16,0.20,0.13,0.08,0.10,0.13,0.16,0.30,0.16,0.16,0.13,0.10",90,,
br,ar condicionado inverter 9000 consul,consul,,,,,320,15,0.10,1.00,163,Transactional,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.07,0.05,0.07,0.07,0.10,0.08,0.13,0.16,0.16,0.07,0.07,0.05",20,,
br,ar condicionado inverter consul 9000,consul,,,,,320,13,0.10,1.00,169,"Informational, Commercial","People Also Ask, Related Searches, AI Overview, Image Pack, Video, Adwords Bottom, Video Carousel, Popular Products, Site Links","0.08,0.07,0.08,0.07,0.11,0.08,0.16,0.24,0.16,0.11,0.11,0.07",20,,
br,ar consul,consul,,,,,320,25,0.17,1.00,156,"Navigational, Commercial","Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches, AI Overview","0.16,0.16,0.16,0.24,0.24,0.24,0.24,0.55,0.36,0.30,0.24,0.20",20,,
br,ar consul 7500,consul,,,,,320,24,0.12,1.00,161,"Informational, Transactional","Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.16,0.10,0.10,0.13,0.24,0.20,0.24,0.55,0.55,0.24,0.20,0.16",20,,
br,assistência técnica consul autorizada,consul,,,,,320,14,0.20,0.63,111,Navigational,"Related Searches, Local Pack, Site Links, Video, Adwords Top, Adwords Bottom, People Also Ask","0.13,0.08,0.13,0.24,0.36,0.30,0.10,0.24,0.55,0.20,0.24,0.36",20,,
br,atendimento consul,consul,,,,,320,28,0.14,0.27,166,"Informational, Navigational","Site Links, Video, People Also Ask, Related Searches, AI Overview","0.54,0.35,0.54,0.54,0.44,0.44,0.66,0.81,0.66,0.54,0.66,0.54",20,,
br,autorizada consul fortaleza,consul,,,,,320,26,0.27,0.69,102,Navigational,"Local Pack, Reviews, People Also Ask, Related Searches","0.39,0.32,0.32,0.26,0.21,0.26,0.32,0.26,0.39,0.26,0.26,0.32",90,,
br,autorizada da consul em fortaleza,consul,,,,,320,25,0.27,0.69,122,Commercial,"Local Pack, Reviews, People Also Ask, Related Searches","0.39,0.26,0.32,0.26,0.26,0.26,0.26,0.26,0.32,0.26,0.26,0.32",90,,
br,autorizada da consul fortaleza,consul,,,,,320,26,0.27,0.69,107,Commercial,"Local Pack, Reviews, People Also Ask, Related Searches","0.54,0.44,0.29,0.29,0.36,0.44,0.44,0.44,0.54,0.44,0.54,0.54",90,,
br,bebedouro de água consul,consul,,,,,320,28,0.13,1.00,196,Transactional,"Image Pack, Reviews, Video, Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview","0.81,0.43,1.00,0.43,0.43,0.66,0.81,0.66,0.81,0.54,1.00,0.66",20,,
br,borracha geladeira consul antiga,consul,,,,,320,24,0.04,1.00,212,Commercial,"Related Searches, Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask, Popular Products","0.26,0.17,0.26,0.26,0.26,0.21,0.32,0.39,0.32,0.39,0.39,0.32",20,,
br,borracha para geladeira consul antiga,consul,,,,,320,23,0.04,1.00,203,Informational,"Video, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links","0.32,0.26,0.26,0.21,0.21,0.21,0.32,0.48,0.48,0.48,0.48,0.39",20,,
